IDINDEX,LATITUDE,LONGITUDE,MASL,SECONDS,STEPLENGTH,DATETIME,TrailRank
2304766,-14.66962,-73.011691,4798.358,2,0,2007/07/23 13:19:00+00,3
2304767,-14.66962,-73.011691,4798.427,2,2.215953,2007/07/23 13:19:02+00,3
2304768,-14.6696,-73.01169,4798.571,2,1.152844,2007/07/23 13:19:04+00,3
2304769,-14.66959,-73.011693,4798.718,2,2.215953,2007/07/23 13:19:06+00,3
2304770,-14.66957,-73.011692,4798.904,2,2.236709,2007/07/23 13:19:08+00,3
2304771,-14.66955,-73.011689,4798.257,2,1.15294,2007/07/23 13:19:10+00,3
2304772,-14.66954,-73.011692,4798.13,2,0.107703,2007/07/23 13:19:12+00,3
2304773,-14.66954,-73.011693,4797.933,2,1.187601,2007/07/23 13:19:14+00,3
2304774,-14.66953,-73.011697,4797.711,2,1.111827,2007/07/23 13:19:16+00,3
2304775,-14.66952,-73.011698,4797.478,2,0.107704,2007/07/23 13:19:18+00,3
2304776,-14.66952,-73.011699,4797.283,2,1.106642,2007/07/23 13:19:20+00,3
2304777,-14.66951,-73.011699,4797.171,2,0,2007/07/23 13:19:22+00,3
2304778,-14.66951,-73.011699,4797.11,2,0.107703,2007/07/23 13:19:24+00,3
2304779,-14.66951,-73.0117,4797.06,2,1.111927,2007/07/23 13:19:26+00,3
2304780,-14.6695,-73.011701,4797.012,2,1.111815,2007/07/23 13:19:28+00,3
2304781,-14.66949,-73.0117,4796.99,2,1.106643,2007/07/23 13:19:30+00,3
2304782,-14.66948,-73.0117,4796.997,2,0.107804,2007/07/23 13:19:32+00,3
2304783,-14.66948,-73.011701,4797.047,2,1.111827,2007/07/23 13:19:34+00,3
2304784,-14.66947,-73.011702,4797.095,2,0.107704,2007/07/23 13:19:36+00,3
2304785,-14.66947,-73.011703,4797.16,2,1.152817,2007/07/23 13:19:38+00,3
2304786,-14.66946,-73.011706,4797.155,2,1.152907,2007/07/23 13:19:40+00,3
2304787,-14.66945,-73.011703,4797.187,2,1.111827,2007/07/23 13:19:42+00,3
2304788,-14.66944,-73.011704,4797.303,2,1.127442,2007/07/23 13:19:44+00,3
2304789,-14.66943,-73.011706,4797.439,2,2.338193,2007/07/23 13:19:46+00,3
2304790,-14.66941,-73.011713,4797.612,2,1.15294,2007/07/23 13:19:48+00,3
2304791,-14.6694,-73.011716,4797.8,2,1.152817,2007/07/23 13:19:50+00,3
2304792,-14.66939,-73.011719,4798.006,2,1.127423,2007/07/23 13:19:52+00,3
2304793,-14.66938,-73.011721,4798.237,2,2.236694,2007/07/23 13:19:54+00,3
2304794,-14.66936,-73.011718,4798.503,2,1.127423,2007/07/23 13:19:56+00,3
2304795,-14.66935,-73.01172,4798.771,2,1.111915,2007/07/23 13:19:58+00,3
2304796,-14.66934,-73.011719,4799.044,2,1.106643,2007/07/23 13:20:00+00,3
2304797,-14.66933,-73.011719,4799.306,2,1.187558,2007/07/23 13:20:02+00,3
2304798,-14.66932,-73.011715,4799.621,2,3.900212,2007/07/23 13:20:04+00,3
2304799,-14.66929,-73.011696,4799.927,2,1.701754,2007/07/23 13:20:06+00,3
2304800,-14.66928,-73.011684,4800.22,2,1.870706,2007/07/23 13:20:08+00,3
2304801,-14.66927,-73.01167,4800.741,2,2.56316,2007/07/23 13:20:10+00,3
2304802,-14.66925,-73.011658,4800.936,2,3.382241,2007/07/23 13:20:12+00,3
2304803,-14.66922,-73.011652,4801.354,2,2.305749,2007/07/23 13:20:14+00,3
2304804,-14.6692,-73.011646,4802.03,2,1.621407,2007/07/23 13:20:16+00,3
2304805,-14.66919,-73.011635,4802.434,2,2.254841,2007/07/23 13:20:18+00,3
2304806,-14.66917,-73.011631,4802.488,2,2.254821,2007/07/23 13:20:20+00,3
2304807,-14.66915,-73.011627,4802.402,2,2.254841,2007/07/23 13:20:22+00,3
2304808,-14.66913,-73.011623,4802.266,2,2.56316,2007/07/23 13:20:24+00,3
2304809,-14.66911,-73.011611,4802.43,2,1.230823,2007/07/23 13:20:26+00,3
2304810,-14.6691,-73.011606,4802.265,2,2.338244,2007/07/23 13:20:28+00,3
2304811,-14.66908,-73.011599,4802.012,2,1.701754,2007/07/23 13:20:30+00,3
2304812,-14.66907,-73.011587,4802.088,2,2.375154,2007/07/23 13:20:32+00,3
2304813,-14.66905,-73.011579,4801.508,2,2.338244,2007/07/23 13:20:34+00,3
2304814,-14.66903,-73.011572,4801.486,2,1.187596,2007/07/23 13:20:36+00,3
2304815,-14.66902,-73.011568,4801.804,2,2.375154,2007/07/23 13:20:38+00,3
2304816,-14.669,-73.01156,4801.409,2,2.223741,2007/07/23 13:20:40+00,3
2304817,-14.66898,-73.011558,4801.599,2,2.416365,2007/07/23 13:20:42+00,3
2304818,-14.66896,-73.011549,4801.638,2,2.30572,2007/07/23 13:20:44+00,3
2304819,-14.66894,-73.011543,4800.799,2,3.429948,2007/07/23 13:20:46+00,3
2304820,-14.66891,-73.011535,4800.911,2,3.458657,2007/07/23 13:20:48+00,3
2304821,-14.66888,-73.011526,4800.48,2,1.106642,2007/07/23 13:20:50+00,3
2304822,-14.66887,-73.011526,4799.952,2,2.56316,2007/07/23 13:20:52+00,3
2304823,-14.66885,-73.011514,4799.927,2,2.510607,2007/07/23 13:20:54+00,3
2304824,-14.66883,-73.011503,4799.798,2,2.375117,2007/07/23 13:20:56+00,3
2304825,-14.66881,-73.011495,4799.557,2,2.254841,2007/07/23 13:20:58+00,3
2304826,-14.66879,-73.011491,4798.941,2,2.461512,2007/07/23 13:21:00+00,3
2304827,-14.66877,-73.011481,4798.341,2,2.277926,2007/07/23 13:21:02+00,3
2304828,-14.66875,-73.011476,4797.704,2,2.215856,2007/07/23 13:21:04+00,3
2304829,-14.66873,-73.011477,4797.361,2,2.215953,2007/07/23 13:21:06+00,3
2304830,-14.66871,-73.011476,4797.406,2,1.152812,2007/07/23 13:21:08+00,3
2304831,-14.6687,-73.011473,4796.239,2,3.347767,2007/07/23 13:21:10+00,3
2304832,-14.66867,-73.011469,4796.158,2,2.213285,2007/07/23 13:21:12+00,3
2304833,-14.66865,-73.011469,4795.739,2,3.490333,2007/07/23 13:21:14+00,3
2304834,-14.66862,-73.011459,4796.472,2,1.111927,2007/07/23 13:21:16+00,3
2304835,-14.66861,-73.01146,4796.317,2,1.187596,2007/07/23 13:21:18+00,3
2304836,-14.6686,-73.011456,4796.732,2,2.27786,2007/07/23 13:21:20+00,3
2304837,-14.66858,-73.011461,4796.822,2,1.111927,2007/07/23 13:21:22+00,3
2304838,-14.66857,-73.011462,4797.159,2,2.213285,2007/07/23 13:21:24+00,3
2304839,-14.66855,-73.011462,4797.572,2,2.375074,2007/07/23 13:21:26+00,3
2304840,-14.66853,-73.01147,4798.617,2,1.12742,2007/07/23 13:21:28+00,3
2304841,-14.66852,-73.011468,4798.106,2,3.363374,2007/07/23 13:21:30+00,3
2304842,-14.66849,-73.011463,4798.005,2,1.111827,2007/07/23 13:21:32+00,3
2304843,-14.66848,-73.011464,4797.7,2,2.215959,2007/07/23 13:21:34+00,3
2304844,-14.66846,-73.011465,4797.902,2,1.111826,2007/07/23 13:21:36+00,3
2304845,-14.66845,-73.011464,4798.012,2,0.107804,2007/07/23 13:21:38+00,3
2304846,-14.66845,-73.011465,4797.916,2,1.106643,2007/07/23 13:21:40+00,3
2304847,-14.66844,-73.011465,4797.839,2,0,2007/07/23 13:21:42+00,3
2304848,-14.66844,-73.011465,4797.826,2,0.107803,2007/07/23 13:21:44+00,3
2304849,-14.66844,-73.011466,4797.834,2,1.127423,2007/07/23 13:21:46+00,3
2304850,-14.66843,-73.011468,4797.918,2,0,2007/07/23 13:21:48+00,3
2304851,-14.66843,-73.011468,4797.945,2,0,2007/07/23 13:21:50+00,3
2304852,-14.66843,-73.011468,4797.959,2,0,2007/07/23 13:21:52+00,3
2304853,-14.66843,-73.011468,4797.965,2,0,2007/07/23 13:21:54+00,3
2304854,-14.66843,-73.011468,4797.978,2,0.107704,2007/07/23 13:21:56+00,3
2304855,-14.66843,-73.011469,4797.955,2,1.127423,2007/07/23 13:21:58+00,3
2304856,-14.66842,-73.011471,4797.877,2,1.152844,2007/07/23 13:22:00+00,3
2304857,-14.66841,-73.011474,4797.748,2,1.127423,2007/07/23 13:22:02+00,3
2304858,-14.6684,-73.011476,4797.65,2,1.23074,2007/07/23 13:22:04+00,3
2304859,-14.66839,-73.011481,4797.502,2,2.236826,2007/07/23 13:22:06+00,3
2304860,-14.66837,-73.011484,4797.235,2,2.416327,2007/07/23 13:22:08+00,3
2304861,-14.66835,-73.011493,4797.008,2,1.701701,2007/07/23 13:22:10+00,3
2304862,-14.66834,-73.011505,4796.568,2,1.29275,2007/07/23 13:22:12+00,3
2304863,-14.66834,-73.011517,4796.139,2,1.939174,2007/07/23 13:22:14+00,3
2304864,-14.66834,-73.011535,4795.202,2,2.326908,2007/07/23 13:22:16+00,3
2304865,-14.66833,-73.011554,4794.663,2,2.046979,2007/07/23 13:22:18+00,3
2304866,-14.66833,-73.011573,4794.103,2,1.723667,2007/07/23 13:22:20+00,3
2304867,-14.66833,-73.011589,4793.886,2,3.41616,2007/07/23 13:22:22+00,3
2304868,-14.66832,-73.011619,4793.113,2,2.911829,2007/07/23 13:22:24+00,3
2304869,-14.66831,-73.011644,4792.821,2,1.870682,2007/07/23 13:22:26+00,3
2304870,-14.6683,-73.011658,4792.336,2,1.621425,2007/07/23 13:22:28+00,3
2304871,-14.66829,-73.011669,4792.028,2,1.784995,2007/07/23 13:22:30+00,3
2304872,-14.66828,-73.011682,4791.689,2,2.048332,2007/07/23 13:22:32+00,3
2304873,-14.66827,-73.011698,4790.693,2,2.563228,2007/07/23 13:22:34+00,3
2304874,-14.66825,-73.01171,4789.952,2,2.563141,2007/07/23 13:22:36+00,3
2304875,-14.66823,-73.011722,4789.348,2,2.9427,2007/07/23 13:22:38+00,3
2304876,-14.66821,-73.01174,4788.823,2,2.510535,2007/07/23 13:22:40+00,3
2304877,-14.66819,-73.011751,4787.318,2,2.416327,2007/07/23 13:22:42+00,3
2304878,-14.66817,-73.01176,4786.309,2,3.335581,2007/07/23 13:22:44+00,3
2304879,-14.66814,-73.011763,4784.768,2,2.338224,2007/07/23 13:22:46+00,3
2304880,-14.66812,-73.01177,4784.365,2,1.870662,2007/07/23 13:22:48+00,3
2304881,-14.66811,-73.011784,4783.495,2,3.562804,2007/07/23 13:22:50+00,3
2304882,-14.66808,-73.011796,4782.926,2,1.281502,2007/07/23 13:22:52+00,3
2304883,-14.66807,-73.011802,4782.396,2,2.416419,2007/07/23 13:22:54+00,3
2304884,-14.66805,-73.011811,4782.251,2,2.254767,2007/07/23 13:22:56+00,3
2304885,-14.66803,-73.011815,4782.294,2,2.510535,2007/07/23 13:22:58+00,3
2304886,-14.66801,-73.011826,4782.735,2,1.701843,2007/07/23 13:23:00+00,3
2304887,-14.668,-73.011838,4782.48,2,2.416327,2007/07/23 13:23:02+00,3
2304888,-14.66798,-73.011847,4782.904,2,3.38229,2007/07/23 13:23:04+00,3
2304889,-14.66795,-73.011853,4782.785,2,2.510535,2007/07/23 13:23:06+00,3
2304890,-14.66793,-73.011864,4782.361,2,1.111927,2007/07/23 13:23:08+00,3
2304891,-14.66792,-73.011865,4782.103,2,2.236714,2007/07/23 13:23:10+00,3
2304892,-14.6679,-73.011868,4782.204,2,1.106642,2007/07/23 13:23:12+00,3
2304893,-14.66789,-73.011868,4782.307,2,2.254866,2007/07/23 13:23:14+00,3
2304894,-14.66787,-73.011872,4782.06,2,2.563141,2007/07/23 13:23:16+00,3
2304895,-14.66785,-73.011884,4781.92,2,1.54442,2007/07/23 13:23:18+00,3
2304896,-14.66784,-73.011894,4781.447,2,2.213285,2007/07/23 13:23:20+00,3
2304897,-14.66782,-73.011894,4781.357,2,2.215856,2007/07/23 13:23:22+00,3
2304898,-14.6678,-73.011895,4780.557,2,2.236826,2007/07/23 13:23:24+00,3
2304899,-14.66778,-73.011898,4779.816,2,1.106642,2007/07/23 13:23:26+00,3
2304900,-14.66777,-73.011898,4779.293,2,2.254749,2007/07/23 13:23:28+00,3
2304901,-14.66775,-73.011902,4779.058,2,2.277926,2007/07/23 13:23:30+00,3
2304902,-14.66773,-73.011897,4779.327,2,2.254841,2007/07/23 13:23:32+00,3
2304903,-14.66771,-73.011893,4779.084,2,1.339175,2007/07/23 13:23:34+00,3
2304904,-14.6677,-73.011886,4779.022,2,3.646442,2007/07/23 13:23:36+00,3
2304905,-14.66767,-73.011872,4780.358,2,2.223754,2007/07/23 13:23:38+00,3
2304906,-14.66765,-73.011874,4780.708,2,1.187601,2007/07/23 13:23:40+00,3
2304907,-14.66764,-73.011878,4781.162,2,2.236694,2007/07/23 13:23:42+00,3
2304908,-14.66762,-73.011875,4781.172,2,2.223741,2007/07/23 13:23:44+00,3
2304909,-14.6676,-73.011873,4780.972,2,2.213285,2007/07/23 13:23:46+00,3
2304910,-14.66758,-73.011873,4781.292,2,1.152907,2007/07/23 13:23:48+00,3
2304911,-14.66757,-73.01187,4780.751,2,1.106642,2007/07/23 13:23:50+00,3
2304912,-14.66756,-73.01187,4780.416,2,2.236709,2007/07/23 13:23:52+00,3
2304913,-14.66754,-73.011867,4780.38,2,1.111915,2007/07/23 13:23:54+00,3
2304914,-14.66753,-73.011866,4780.358,2,1.111827,2007/07/23 13:23:56+00,3
2304915,-14.66752,-73.011867,4780.32,2,2.213285,2007/07/23 13:23:58+00,3
2304916,-14.6675,-73.011867,4779.732,2,1.281638,2007/07/23 13:24:00+00,3
2304917,-14.66749,-73.011873,4778.943,2,2.223754,2007/07/23 13:24:02+00,3
2304918,-14.66747,-73.011875,4778.683,2,2.223754,2007/07/23 13:24:04+00,3
2304919,-14.66745,-73.011877,4778.686,2,1.127423,2007/07/23 13:24:06+00,3
2304920,-14.66744,-73.011879,4778.507,2,3.32163,2007/07/23 13:24:08+00,3
2304921,-14.66741,-73.01188,4779.216,2,1.187596,2007/07/23 13:24:10+00,3
2304922,-14.6674,-73.011876,4779.397,2,1.187558,2007/07/23 13:24:12+00,3
2304923,-14.66739,-73.011872,4779.582,2,2.213285,2007/07/23 13:24:14+00,3
2304924,-14.66737,-73.011872,4779.776,2,1.152907,2007/07/23 13:24:16+00,3
2304925,-14.66736,-73.011869,4780,2,1.152812,2007/07/23 13:24:18+00,3
2304926,-14.66735,-73.011866,4780.22,2,1.152907,2007/07/23 13:24:20+00,3
2304927,-14.66734,-73.011863,4780.458,2,0.107703,2007/07/23 13:24:22+00,3
2304928,-14.66734,-73.011864,4780.641,2,0,2007/07/23 13:24:24+00,3
2304929,-14.66734,-73.011864,4780.719,2,0.107804,2007/07/23 13:24:26+00,3
2304930,-14.66734,-73.011865,4780.791,2,1.111827,2007/07/23 13:24:28+00,3
2304931,-14.66733,-73.011866,4780.854,2,0.215408,2007/07/23 13:24:30+00,3
2304932,-14.66733,-73.011868,4780.928,2,1.111915,2007/07/23 13:24:32+00,3
2304933,-14.66732,-73.011867,4781.027,2,1.111827,2007/07/23 13:24:34+00,3
2304934,-14.66731,-73.011868,4781.15,2,0,2007/07/23 13:24:36+00,3
2304935,-14.66731,-73.011868,4781.151,2,1.152913,2007/07/23 13:24:38+00,3
2304936,-14.6673,-73.011871,4781.132,2,1.111827,2007/07/23 13:24:40+00,3
2304937,-14.66729,-73.011872,4781.071,2,1.23074,2007/07/23 13:24:42+00,3
2304938,-14.66728,-73.011877,4781.037,2,0.215508,2007/07/23 13:24:44+00,3
2304939,-14.66728,-73.011879,4781.095,2,1.106642,2007/07/23 13:24:46+00,3
2304940,-14.66727,-73.011879,4781.143,2,1.111927,2007/07/23 13:24:48+00,3
2304941,-14.66726,-73.01188,4781.176,2,2.21586,2007/07/23 13:24:50+00,3
2304942,-14.66724,-73.011881,4781.214,2,1.127423,2007/07/23 13:24:52+00,3
2304943,-14.66723,-73.011883,4781.341,2,1.152817,2007/07/23 13:24:54+00,3
2304944,-14.66722,-73.011886,4781.442,2,2.338319,2007/07/23 13:24:56+00,3
2304945,-14.6672,-73.011893,4781.465,2,1.471279,2007/07/23 13:24:58+00,3
2304946,-14.66719,-73.011902,4781.406,2,1.23074,2007/07/23 13:25:00+00,3
2304947,-14.66718,-73.011907,4781.317,2,1.230783,2007/07/23 13:25:02+00,3
2304948,-14.66717,-73.011912,4781.236,2,1.230831,2007/07/23 13:25:04+00,3
2304949,-14.66716,-73.011917,4781.166,2,1.339158,2007/07/23 13:25:06+00,3
2304950,-14.66715,-73.011924,4781.075,2,2.416327,2007/07/23 13:25:08+00,3
2304951,-14.66713,-73.011933,4780.919,2,2.510535,2007/07/23 13:25:10+00,3
2304952,-14.66711,-73.011944,4780.282,2,2.254866,2007/07/23 13:25:12+00,3
2304953,-14.66709,-73.011948,4780.015,2,2.213285,2007/07/23 13:25:14+00,3
2304954,-14.66707,-73.011948,4779.929,2,1.1274,2007/07/23 13:25:16+00,3
2304955,-14.66706,-73.011946,4779.977,2,2.236709,2007/07/23 13:25:18+00,3
2304956,-14.66704,-73.011943,4780.108,2,1.230823,2007/07/23 13:25:20+00,3
2304957,-14.66703,-73.011938,4780.583,2,2.215948,2007/07/23 13:25:22+00,3
2304958,-14.66701,-73.011937,4780.178,2,2.223654,2007/07/23 13:25:24+00,3
2304959,-14.66699,-73.011939,4780.322,2,1.12742,2007/07/23 13:25:26+00,3
2304960,-14.66698,-73.011937,4780.512,2,2.213285,2007/07/23 13:25:28+00,3
2304961,-14.66696,-73.011937,4780.711,2,1.15294,2007/07/23 13:25:30+00,3
2304962,-14.66695,-73.01194,4780.896,2,2.236714,2007/07/23 13:25:32+00,3
2304963,-14.66693,-73.011943,4781.129,2,1.111927,2007/07/23 13:25:34+00,3
2304964,-14.66692,-73.011944,4781.417,2,1.152844,2007/07/23 13:25:36+00,3
2304965,-14.66691,-73.011947,4781.7,2,1.111827,2007/07/23 13:25:38+00,3
2304966,-14.6669,-73.011948,4781.946,2,0.107704,2007/07/23 13:25:40+00,3
2304967,-14.6669,-73.011949,4782.167,2,2.223754,2007/07/23 13:25:42+00,3
2304968,-14.66688,-73.011951,4782.358,2,1.127442,2007/07/23 13:25:44+00,3
2304969,-14.66687,-73.011953,4782.536,2,1.187601,2007/07/23 13:25:46+00,3
2304970,-14.66686,-73.011957,4782.706,2,1.127325,2007/07/23 13:25:48+00,3
2304971,-14.66685,-73.011959,4782.883,2,1.12742,2007/07/23 13:25:50+00,3
2304972,-14.66684,-73.011957,4783.077,2,1.127423,2007/07/23 13:25:52+00,3
2304973,-14.66683,-73.011959,4783.267,2,2.236826,2007/07/23 13:25:54+00,3
2304974,-14.66681,-73.011962,4783.228,2,1.339102,2007/07/23 13:25:56+00,3
2304975,-14.6668,-73.011969,4783.383,2,1.106642,2007/07/23 13:25:58+00,3
2304976,-14.66679,-73.011969,4783.908,2,1.111827,2007/07/23 13:26:00+00,3
2304977,-14.66678,-73.01197,4784.244,2,1.15294,2007/07/23 13:26:02+00,3
2304978,-14.66677,-73.011973,4784.398,2,2.375109,2007/07/23 13:26:04+00,3
2304979,-14.66675,-73.011981,4784.538,2,4.712345,2007/07/23 13:26:06+00,3
2304980,-14.66671,-73.011966,4785.914,2,1.12742,2007/07/23 13:26:08+00,3
2304981,-14.6667,-73.011964,4785.879,2,2.223741,2007/07/23 13:26:10+00,3
2304982,-14.66668,-73.011962,4786.145,2,1.127442,2007/07/23 13:26:12+00,3
2304983,-14.66667,-73.011964,4786.36,2,1.152913,2007/07/23 13:26:14+00,3
2304984,-14.66666,-73.011967,4786.442,2,2.213285,2007/07/23 13:26:16+00,3
2304985,-14.66664,-73.011967,4786.47,2,1.111827,2007/07/23 13:26:18+00,3
2304986,-14.66663,-73.011968,4786.477,2,1.187601,2007/07/23 13:26:20+00,3
2304987,-14.66662,-73.011972,4786.51,2,2.338193,2007/07/23 13:26:22+00,3
2304988,-14.6666,-73.011979,4786.45,2,0.430916,2007/07/23 13:26:24+00,3
2304989,-14.6666,-73.011983,4786.225,2,1.187601,2007/07/23 13:26:26+00,3
2304990,-14.66659,-73.011987,4786.115,2,1.23074,2007/07/23 13:26:28+00,3
2304991,-14.66658,-73.011992,4786.049,2,1.187601,2007/07/23 13:26:30+00,3
2304992,-14.66657,-73.011996,4785.934,2,2.236727,2007/07/23 13:26:32+00,3
2304993,-14.66655,-73.011999,4786.961,2,2.254847,2007/07/23 13:26:34+00,3
2304994,-14.66653,-73.012003,4787.078,2,1.402681,2007/07/23 13:26:36+00,3
2304995,-14.66652,-73.012011,4786.86,2,1.230783,2007/07/23 13:26:38+00,3
2304996,-14.66651,-73.012016,4787.07,2,1.152817,2007/07/23 13:26:40+00,3
2304997,-14.6665,-73.012019,4787.136,2,1.111915,2007/07/23 13:26:42+00,3
2304998,-14.66649,-73.012018,4787.471,2,1.54442,2007/07/23 13:26:44+00,3
2304999,-14.66648,-73.012028,4787.581,2,2.254767,2007/07/23 13:26:46+00,3
2305000,-14.66646,-73.012032,4788.072,2,2.305758,2007/07/23 13:26:48+00,3
2305001,-14.66644,-73.012038,4788.011,2,3.335581,2007/07/23 13:26:50+00,3
2305002,-14.66641,-73.012041,4789.313,2,1.78501,2007/07/23 13:26:52+00,3
2305003,-14.6664,-73.012054,4789.652,2,2.215953,2007/07/23 13:26:54+00,3
2305004,-14.66638,-73.012053,4789.923,2,1.152844,2007/07/23 13:26:56+00,3
2305005,-14.66637,-73.012056,4790.412,2,2.305758,2007/07/23 13:26:58+00,3
2305006,-14.66635,-73.012062,4790.585,2,2.236714,2007/07/23 13:27:00+00,3
2305007,-14.66633,-73.012065,4790.176,2,1.230874,2007/07/23 13:27:02+00,3
2305008,-14.66632,-73.01207,4790.032,2,1.508257,2007/07/23 13:27:04+00,3
2305009,-14.66632,-73.012084,4788.816,2,1.152913,2007/07/23 13:27:06+00,3
2305010,-14.66631,-73.012087,4788.853,2,2.305689,2007/07/23 13:27:08+00,3
2305011,-14.66629,-73.012093,4788.812,2,1.152913,2007/07/23 13:27:10+00,3
2305012,-14.66628,-73.012096,4788.699,2,2.236694,2007/07/23 13:27:12+00,3
2305013,-14.66626,-73.012093,4788.998,2,1.339241,2007/07/23 13:27:14+00,3
2305014,-14.66625,-73.0121,4789.368,2,1.402602,2007/07/23 13:27:16+00,3
2305015,-14.66624,-73.012108,4789.602,2,2.223754,2007/07/23 13:27:18+00,3
2305016,-14.66622,-73.01211,4789.734,2,1.187601,2007/07/23 13:27:20+00,3
2305017,-14.66621,-73.012114,4789.317,2,2.305758,2007/07/23 13:27:22+00,3
2305018,-14.66619,-73.01212,4789.71,2,1.339158,2007/07/23 13:27:24+00,3
2305019,-14.66618,-73.012127,4789.592,2,2.254866,2007/07/23 13:27:26+00,3
2305020,-14.66616,-73.012131,4789.979,2,1.12742,2007/07/23 13:27:28+00,3
2305021,-14.66615,-73.012129,4790.1,2,2.21586,2007/07/23 13:27:30+00,3
2305022,-14.66613,-73.01213,4790.754,2,2.215953,2007/07/23 13:27:32+00,3
2305023,-14.66611,-73.012129,4791.483,2,2.213285,2007/07/23 13:27:34+00,3
2305024,-14.66609,-73.012129,4791.678,2,2.223741,2007/07/23 13:27:36+00,3
2305025,-14.66607,-73.012127,4792.75,2,1.544417,2007/07/23 13:27:38+00,3
2305026,-14.66606,-73.012137,4790.7,2,1.23074,2007/07/23 13:27:40+00,3
2305027,-14.66605,-73.012142,4790.905,2,2.375203,2007/07/23 13:27:42+00,3
2305028,-14.66603,-73.01215,4791.713,2,2.305758,2007/07/23 13:27:44+00,3
2305029,-14.66601,-73.012156,4791.239,2,2.13987,2007/07/23 13:27:46+00,3
2305030,-14.666,-73.012173,4789.896,2,3.016516,2007/07/23 13:27:48+00,3
2305031,-14.666,-73.012201,4788.673,2,2.461524,2007/07/23 13:27:50+00,3
2305032,-14.66598,-73.012211,4788.494,2,2.305758,2007/07/23 13:27:52+00,3
2305033,-14.66596,-73.012217,4788.586,2,2.215959,2007/07/23 13:27:54+00,3
2305034,-14.66594,-73.012218,4789.06,2,1.339158,2007/07/23 13:27:56+00,3
2305035,-14.66593,-73.012225,4789.284,2,2.213285,2007/07/23 13:27:58+00,3
2305036,-14.66591,-73.012225,4790.172,2,2.27786,2007/07/23 13:28:00+00,3
2305037,-14.66589,-73.01223,4790.652,2,2.21586,2007/07/23 13:28:02+00,3
2305038,-14.66587,-73.012231,4790.683,2,3.404567,2007/07/23 13:28:04+00,3
2305039,-14.66584,-73.012238,4791.676,2,2.563141,2007/07/23 13:28:06+00,3
2305040,-14.66582,-73.01225,4791.476,2,2.74046,2007/07/23 13:28:08+00,3
2305041,-14.6658,-73.012265,4791.161,2,2.27786,2007/07/23 13:28:10+00,3
2305042,-14.66578,-73.01227,4790.947,2,2.338319,2007/07/23 13:28:12+00,3
2305043,-14.66576,-73.012277,4791.549,2,2.254841,2007/07/23 13:28:14+00,3
2305044,-14.66574,-73.012273,4792.976,2,2.305689,2007/07/23 13:28:16+00,3
2305045,-14.66572,-73.012279,4792.988,2,2.254841,2007/07/23 13:28:18+00,3
2305046,-14.6657,-73.012275,4793.417,2,2.416419,2007/07/23 13:28:20+00,3
2305047,-14.66568,-73.012284,4793.113,2,1.187508,2007/07/23 13:28:22+00,3
2305048,-14.66567,-73.012288,4792.93,2,2.461614,2007/07/23 13:28:24+00,3
2305049,-14.66565,-73.012298,4792.484,2,3.404534,2007/07/23 13:28:26+00,3
2305050,-14.66562,-73.012291,4793.626,2,2.461481,2007/07/23 13:28:28+00,3
2305051,-14.6656,-73.012301,4793.714,2,2.236826,2007/07/23 13:28:30+00,3
2305052,-14.66558,-73.012304,4794.376,2,1.544348,2007/07/23 13:28:32+00,3
2305053,-14.66557,-73.012314,4793.794,2,-999,2007/07/23 13:28:34+00,3
2305054,-14.66555,-73.012328,4793.698,2,2.27786,2007/07/23 13:28:36+00,2
2305055,-14.66553,-73.012333,4794.057,2,2.510581,2007/07/23 13:28:38+00,2
2305056,-14.66551,-73.012344,4794.118,2,2.223754,2007/07/23 13:28:40+00,2
2305057,-14.66549,-73.012346,4794.471,2,2.213285,2007/07/23 13:28:42+00,2
2305058,-14.66547,-73.012346,4794.552,2,1.152817,2007/07/23 13:28:44+00,2
2305059,-14.66546,-73.012349,4794.596,2,2.21586,2007/07/23 13:28:46+00,2
2305060,-14.66544,-73.01235,4794.952,2,2.215959,2007/07/23 13:28:48+00,2
2305061,-14.66542,-73.012351,4794.78,2,2.213285,2007/07/23 13:28:50+00,2
2305062,-14.6654,-73.012351,4794.512,2,2.619174,2007/07/23 13:28:52+00,2
2305063,-14.66538,-73.012338,4794.297,2,2.338149,2007/07/23 13:28:54+00,2
2305064,-14.66536,-73.012331,4793.762,2,2.213285,2007/07/23 13:28:56+00,2
2305065,-14.66534,-73.012331,4792.937,2,1.111915,2007/07/23 13:28:58+00,2
2305066,-14.66533,-73.01233,4793.228,2,2.305749,2007/07/23 13:29:00+00,2
2305067,-14.66531,-73.012324,4792.57,2,2.223741,2007/07/23 13:29:02+00,2
2305068,-14.66529,-73.012322,4792.714,2,1.28158,2007/07/23 13:29:04+00,2
2305069,-14.66528,-73.012316,4792.208,2,2.338244,2007/07/23 13:29:06+00,2
2305070,-14.66526,-73.012309,4792.66,2,2.338182,2007/07/23 13:29:08+00,2
